chr	Start	End	strand	gene_name	gene_body_length	epd_id	TATA-box	Inr	log10_burst_size
chr17	27168857	27170857	-	FAM222B	86862	FAM222B_1	0	1	0.494094
chr17	27223715	27225715	-	FLOT2	18359	FLOT2_1	0	1	0.544785
chr17	27229089	27231089	-	DHRS13	5291	DHRS13_1	0	0	0.585362
chr17	27277508	27279508	-	PHF12	39347	PHF12_2	0	1	0.519922
chr17	27277508	27279508	-	PHF12	39347	PHF12_1	0	0	0.519922
chr17	27332081	27334081	-	SEZ6	51135	SEZ6_1	0	0	0.511375
chr17	27332081	27334081	-	SEZ6	51135	SEZ6_2	0	0	0.511375
chr17	27506407	27508407	-	MYO18A	106880	MYO18A_1	0	1	0.487330
chr17	27620166	27622166	-	NUFIP2	38313	NUFIP2_1	0	1	0.520791
chr17	27893042	27895042	-	ABHD15	6354	ABHD15_1	0	0	0.579391
chr17	27915610	27917610	-	GIT1	16124	GIT1_1	0	1	0.549019
chr17	28256246	28258246	-	SSH2	304290	SSH2_2	0	1	0.453205
chr17	28256246	28258246	-	SSH2	304290	SSH2_1	0	1	0.453205
chr17	28561986	28563986	-	SLC6A4	41650	SLC6A4_1	1	1	0.806734
chr17	28561986	28563986	-	SLC6A4	41650	SLC6A4_2	0	0	0.518067
chr17	28618184	28620184	-	BLMH	43972	BLMH_1	0	0	0.516297
chr17	28660077	28662077	-	TMIGD1	17712	TMIGD1_1	1	0	0.720379
chr17	29150778	29152778	-	CRLF3	42077	CRLF3_1	0	1	0.517734
chr17	29232286	29234286	-	TEFM	7286	TEFM_1	0	1	0.574927
chr17	29232286	29234286	-	TEFM	7286	TEFM_2	0	0	0.574927
chr17	29623380	29625380	-	OMG	2713	OMG_1	0	1	0.607148
chr17	29640130	29642130	-	EVI2B	10343	EVI2B_1	0	0	0.563500
chr17	29647767	29649767	-	EVI2A	5340	EVI2A_1	0	0	0.585062
chr17	30185326	30187326	-	COPRS	7443	COPRS_1	0	0	0.574232
chr17	30227729	30229729	-	UTP6	38540	UTP6_1	0	0	0.520598
chr17	30668228	30670228	-	C17orf75	13769	C17orf75_1	0	0	0.554168
chr17	31203191	31205191	-	MYO1D	384652	MYO1D_1	0	0	0.445561
chr17	32482825	32484825	-	ASIC2	1143720	ASIC2_1	0	0	0.410020
chr17	32689252	32691252	-	CCL1	2906	CCL1_1	1	1	1.009899
chr17	33287528	33289528	-	CCT6B	33651	CCT6B_1	0	1	0.525022
chr17	33389759	33391759	-	RFFL	54629	RFFL_1	0	0	0.509220
chr17	33389759	33391759	-	RFFL	54629	RFFL_2	0	0	0.509220
chr17	33445888	33447888	-	RAD51D	20078	RAD51D_1	0	0	0.541866
chr17	33445888	33447888	-	RAD51D	20078	RAD51D_2	0	0	0.541866
chr17	33468334	33470334	-	NLE1	10994	NLE1_1	0	0	0.561509
chr17	33699720	33701720	-	SLFN11	23392	SLFN11_2	0	0	0.536883
chr17	33699720	33701720	-	SLFN11	23392	SLFN11_1	1	0	0.699155
chr17	33758543	33760543	-	SLFN12	21603	SLFN12_1	0	1	0.539478
chr17	33758543	33760543	-	SLFN12	21603	SLFN12_2	0	0	0.539478
chr17	33774856	33776856	-	SLFN13	13742	SLFN13_1	1	0	0.739745
chr17	33813758	33815758	-	SLFN12L	12817	SLFN12L_1	1	0	0.745062
chr17	33904656	33906656	-	PEX12	3843	PEX12_1	0	1	0.595791
chr17	34078897	34080897	-	GAS2L2	8368	GAS2L2_1	0	0	0.570411
chr17	34121711	34123711	-	MMP28	29836	MMP28_1	0	0	0.528947
chr17	34194895	34196895	-	HEATR9	13946	HEATR9_1	0	1	0.553752
chr17	34206377	34208377	-	CCL5	8882	CCL5_1	1	0	0.773047
chr17	34256780	34258780	-	RDM1	12696	RDM1_1	0	0	0.556815
chr17	34269714	34271714	-	LYZL6	9193	LYZL6_1	0	0	0.567344
chr17	34307532	34309532	-	CCL16	5004	CCL16_1	0	0	0.587181
chr17	34312764	34314764	-	CCL14	3073	CCL14_1	0	1	0.603084
chr17	34328084	34330084	-	CCL15-CCL14	18393	CCL15_2	1	0	0.717501
chr17	34328084	34330084	-	CCL15-CCL14	18393	CCL15_1	1	0	0.717501
chr17	34328084	34330084	-	CCL15	4467	CCL15_2	1	0	0.825492
chr17	34328084	34330084	-	CCL15	4467	CCL15_1	1	0	0.825492
chr17	34344005	34346005	-	CCL23	4910	CCL23_1	1	0	0.818277
chr17	34416506	34418506	-	CCL3	1904	CCL3_1	1	1	1.042163
chr17	34523147	34525147	-	CCL3L3	1880	CCL3L3_1	1	1	1.043130
chr17	34807092	34809092	-	TBC1D3B	10921	TBC1D3F_1	0	1	0.561726
chr17	34890305	34892305	-	MYO19	39707	MYO19_1	0	0	0.519625
chr17	34890305	34892305	-	MYO19	39707	MYO19_2	0	0	0.519625
chr17	35292960	35294960	-	LOC102723471	29681	LHX1-DT_1	0	0	0.529117
chr17	35765902	35767902	-	ACACA	324976	ACACA_2	0	0	0.451060
chr17	35968486	35970486	-	SYNRG	94587	SYNRG_1	0	0	0.491315
chr17	36002493	36004493	-	DDX52	33704	DDX52_1	0	0	0.524971
chr17	36104069	36106069	-	HNF1B	58636	HNF1B_1	0	0	0.506911
chr17	36104069	36106069	-	HNF1B	58636	HNF1B_2	0	0	0.506911
chr17	36761183	36763183	-	SRCIN1	75925	SRCIN1_1	0	1	0.498483
chr17	36830187	36832187	-	EPOP	3229	C17orf96_1	0	1	0.601469
chr17	36903558	36905558	-	PCGF2	14409	PCGF2_2	0	1	0.552687
chr17	36903558	36905558	-	PCGF2	14409	PCGF2_1	0	0	0.552687
chr17	36955158	36957158	-	PIP4K2B	34215	PIP4K2B_1	0	1	0.524480
chr17	36980603	36982603	-	CWC25	24917	CWC25_1	0	0	0.534823
chr17	36996642	36998642	-	C17orf98	6302	C17orf98_1	0	0	0.579659
chr17	37009053	37011053	-	RPL23	3733	RPL23_1	0	0	0.596738
chr17	37122655	37124655	-	FBXO47	30971	FBXO47_1	0	0	0.527729
chr17	37306902	37308902	-	PLXDC1	88347	PLXDC1_1	0	0	0.493541
chr17	37321414	37323414	-	ARL5C	9268	ARL5C_1	0	0	0.567079
chr17	37352956	37354956	-	CACNB1	20568	CACNB1_1	0	1	0.541079
chr17	37381040	37383040	-	STAC2	15252	STAC2_1	0	1	0.550832
chr17	37556909	37558909	-	FBXL20	149013	FBXL20_1	0	0	0.476491
chr17	37606527	37608527	-	MED1	46990	MED1_1	0	0	0.514132
chr17	37763175	37765175	-	NEUROD2	4155	NEUROD2_1	0	0	0.593245
chr17	37843323	37845323	-	PGAP3	16949	PGAP3_1	0	1	0.547391
chr17	37885816	37887816	-	MIEN1	2064	MIEN1_1	0	0	0.616065
chr17	38019441	38021441	-	IKZF3	106474	IKZF3_3	0	0	0.487454
chr17	38019441	38021441	-	IKZF3	106474	IKZF3_2	0	0	0.487454
chr17	38073903	38075903	-	GSDMB	14056	GSDMB_1	0	1	0.553496
chr17	38083057	38085057	-	ORMDL3	6764	ORMDL3_2	0	1	0.577352
chr17	38083057	38085057	-	ORMDL3	6764	ORMDL3_1	0	0	0.577352
chr17	38209889	38211889	-	MED24	35540	MED24_1	0	0	0.523241
chr17	38255978	38257978	-	NR1D1	7942	NR1D1_2	0	0	0.572115
chr17	38255978	38257978	-	NR1D1	7942	NR1D1_1	0	1	0.572115
chr17	38519945	38521945	-	GJD3	4041	GJD3_1	0	1	0.594153
chr17	38573202	38575202	-	TOP2A	29430	TOP2A_1	0	0	0.529394
chr17	38656854	38658854	-	TNS4	25775	TNS4_2	0	0	0.533719
chr17	38656854	38658854	-	TNS4	25775	TNS4_1	1	0	0.691752
chr17	38720736	38722736	-	CCR7	11715	CCR7_1	1	1	0.903522
chr17	38803103	38805103	-	SMARCE1	20128	SMARCE1_1	0	0	0.541785
chr17	38803103	38805103	-	SMARCE1	20128	SMARCE1_2	0	0	0.541785
chr17	38820416	38822416	-	KRT222	9545	KRT222_1	0	1	0.566119
chr17	38859002	38861002	-	KRT24	5760	KRT24_1	1	0	0.806094
chr17	38910584	38912584	-	KRT25	7312	KRT25_1	1	0	0.787889
chr17	38927411	38929411	-	KRT26	5922	KRT26_1	0	0	0.581688
chr17	38937786	38939786	-	KRT27	5727	KRT27_1	1	0	0.806532
chr17	38955211	38957211	-	KRT28	7764	KRT17_2	0	0	0.572855
chr17	38955211	38957211	-	KRT28	7764	KRT17_3	0	0	0.572855
chr17	38977863	38979863	-	KRT10	4495	KRT10_1	1	0	0.825015
chr17	39022462	39024462	-	KRT12	6033	KRT12_1	1	1	0.954160
chr17	39040495	39042495	-	KRT20	9355	KRT20_1	1	0	0.769088
chr17	39092895	39094895	-	KRT23	14948	KRT23_1	1	1	0.884926
chr17	39092895	39094895	-	KRT23	14948	KRT23_2	0	1	0.551489
chr17	39122144	39124144	-	KRT39	8476	KRT39_1	1	0	0.776617
chr17	39149385	39151385	-	KRTAP3-3	704	KRTAP3-3_1	1	0	0.966481
chr17	39155138	39157138	-	KRTAP3-2	694	KRTAP3-2_1	1	0	0.967573
chr17	39164366	39166366	-	KRTAP3-1	593	KRTAP3-1_1	0	0	0.656744
chr17	39182454	39184454	-	KRTAP1-5	1176	KRTAP1-5_1	1	1	1.078929
chr17	39185377	39187377	-	KRTAP1-4	449	KRTAP1-4_1	0	0	0.665816
chr17	39190107	39192107	-	KRTAP1-3	971	KRTAP1-3_1	1	0	0.941946
chr17	39196713	39198713	-	KRTAP1-1	903	KRTAP1-1_1	1	1	1.099086
chr17	39202568	39204568	-	KRTAP2-1	773	KRTAP2-1_1	1	1	1.110947
chr17	39210463	39212463	-	KRTAP2-2	713	KRTAP2-2_1	1	1	1.117112
chr17	39215344	39217344	-	KRTAP2-3	852	KRTAP2-3_1	1	1	1.103522
chr17	39221131	39223131	-	KRTAP2-4	764	KRTAP2-4_1	1	1	1.111840
chr17	39253375	39255375	-	KRTAP4-8	1142	KRTAP4-8_1	1	1	1.081168
chr17	39273606	39275606	-	KRTAP4-11	1173	KRTAP4-11_1	1	0	0.927524
chr17	39279419	39281419	-	KRTAP4-12	1075	KRTAP4-12_1	1	0	0.934182
chr17	39295739	39297739	-	KRTAP4-6	1055	KRTAP4-6_1	1	1	1.087215
chr17	39305054	39307054	-	KRTAP4-5	879	KRTAP4-5_1	1	1	1.101141
chr17	39315983	39317983	-	KRTAP4-4	1078	KRTAP4-4_1	0	0	0.637250
chr17	39323424	39325424	-	KRTAP4-3	942	KRTAP4-3_1	1	1	1.095859
chr17	39333460	39335460	-	KRTAP4-2	763	KRTAP4-2_1	1	1	1.111940
chr17	39340147	39342147	-	KRTAP4-1	796	KRTAP4-1_1	1	1	1.108710
chr17	39464505	39466505	-	KRTAP16-1	1554	KRTAP16-1_1	0	0	0.625322
chr17	39470947	39472947	-	KRTAP17-1	779	KRTAP17-1_1	1	1	1.110357
chr17	39506064	39508064	-	KRT33A	4720	KRT33A_1	0	1	0.589087
chr17	39525052	39527052	-	KRT33B	6307	KRT33B_1	0	0	0.579633
chr17	39552844	39554844	-	KRT31	3868	KRT31_1	1	1	0.988079
chr17	39579822	39581822	-	KRT37	4014	KRT37_1	1	1	0.985251
chr17	39596596	39598596	-	KRT38	4976	KRT38_1	0	0	0.587364
chr17	39622638	39624638	-	KRT32	7874	KRT32_1	1	0	0.782238
chr17	39636392	39638392	-	KRT35	4452	KRT35_1	0	0	0.590994
chr17	39645116	39647116	-	KRT36	3729	KRT36_1	1	1	0.990871
chr17	39660865	39662865	-	KRT13	4633	KRT13_1	1	1	0.974308
chr17	39674270	39676270	-	KRT15	5274	KRT15_1	1	0	0.812820
chr17	39683641	39685641	-	KRT19	4773	KRT19_1	1	0	0.820436
chr17	39709747	39711747	-	LINC00974	4890	LINC00974_1	0	0	0.587933
chr17	39727310	39729310	-	KRT9	6217	KRT9_1	1	0	0.800268
chr17	39742147	39744147	-	KRT14	4617	KRT14_1	1	0	0.822972
chr17	39768079	39770079	-	KRT16	3049	KRT16_1	1	0	0.854634
chr17	39779882	39781882	-	KRT17	5191	KRT17_1	1	0	0.814030
chr17	39889898	39891898	-	HAP1	12008	HAP1_1	1	1	0.901637
chr17	39941964	39943964	-	JUP	32106	JUP_2	0	1	0.526555
chr17	39941964	39943964	-	JUP	32106	JUP_1	0	0	0.526555
chr17	39967451	39969451	-	P3H4	10247	P3H4_1	0	0	0.563804
chr17	39991523	39993523	-	NT5C3B	11190	NT5C3B_1	0	0	0.560933
chr17	40020684	40022684	-	KLHL11	16914	KLHL11_1	1	0	0.723897
chr17	40074272	40076272	-	ACLY	52094	ACLY_1	1	0	0.638060
chr17	40168715	40170715	-	DNAJC7	41277	DNAJC7_1	0	0	0.518360
chr17	40168715	40170715	-	DNAJC7	41277	DNAJC7_2	0	0	0.518360
chr17	40168715	40170715	-	DNAJC7	41277	DNAJC7_3	0	0	0.518360
chr17	40263751	40265751	-	DHX58	11330	DHX58_2	0	0	0.560527
chr17	40263751	40265751	-	DHX58	11330	DHX58_1	0	1	0.560527
chr17	40272382	40274382	-	KAT2A	8254	KAT2A_1	0	0	0.570858
chr17	40306062	40308062	-	RAB5C	30069	RAB5C_1	0	0	0.528693
chr17	40332296	40334296	-	KCNH4	24387	KCNH4_1	0	0	0.535524
chr17	40345550	40347550	-	GHDC	5446	GHDC_1	0	0	0.584421
chr17	40427424	40429424	-	STAT5B	77230	STAT5B_1	0	1	0.497927
chr17	40539513	40541513	-	STAT3	75171	STAT3_1	0	0	0.498809
chr17	40574338	40576338	-	PTRF	20872	PTRF_1	0	1	0.540601
chr17	40574338	40576338	-	PTRF	20872	PTRF_2	0	0	0.540601
chr17	40728849	40730849	-	PSMC3IP	5522	PSMC3IP_1	0	0	0.583969
chr17	40760445	40762445	-	FAM134C	29920	FAM134C_1	0	0	0.528855
chr17	40828048	40830048	-	PLEKHH3	9117	PLEKHH3_1	0	1	0.567615
chr17	40832845	40834845	-	CCR10	2426	CCR10_1	0	1	0.610795
chr17	40896114	40898114	-	EZH1	44822	EZH1_1	0	1	0.515673
chr17	40912275	40914275	-	RAMP2-AS1	7329	RAMP2-AS1_1	0	0	0.574735
chr17	40912275	40914275	-	RAMP2-AS1	7329	RAMP2-AS1_2	0	1	0.574735
chr17	40949743	40951743	-	COA3	1108	COA3_1	0	1	0.636355
chr17	40975333	40977333	-	BECN1	14184	BECN1_1	0	0	0.553200
chr17	41049751	41051751	-	LINC00671	24061	LINC00671_1	0	1	0.535963
chr17	41115515	41117515	-	AARSD1	13973	AARSD1_1	0	1	0.553689
chr17	41131020	41133020	-	PTGES3L-AARSD1	29478	PTGES3L-AARSD1_1	0	0	0.529341
chr17	41131020	41133020	-	PTGES3L-AARSD1	29478	PTGES3L_2	0	0	0.529341
chr17	41131020	41133020	-	PTGES3L-AARSD1	29478	PTGES3L_1	0	0	0.529341
chr17	41131545	41133545	-	PTGES3L	12441	PTGES3L-AARSD1_1	0	0	0.557476
chr17	41131545	41133545	-	PTGES3L	12441	PTGES3L_2	0	0	0.557476
chr17	41131545	41133545	-	PTGES3L	12441	PTGES3L_1	0	0	0.557476
chr17	41173459	41175459	-	VAT1	7838	VAT1_1	0	0	0.572545
chr17	41276500	41278500	-	BRCA1	81189	BRCA1_1	0	0	0.496297
chr17	41276500	41278500	-	BRCA1	81189	BRCA1_2	0	0	0.496297
chr17	41465266	41467266	-	LINC00910	19054	LINC00910_1	0	0	0.543573
chr17	41465266	41467266	-	LINC00910	19054	LINC00910_3	0	0	0.543573
chr17	41465266	41467266	-	LINC00910	19054	LINC00910_2	0	0	0.543573
chr17	41622305	41624305	-	ETV4	18095	ETV4_3	0	1	0.545257
chr17	41622305	41624305	-	ETV4	18095	ETV4_2	0	0	0.545257
chr17	41622305	41624305	-	ETV4	18095	ETV4_1	0	0	0.545257
chr17	41737931	41739931	-	MEOX1	21174	MEOX1_1	1	1	0.858356
chr17	41835156	41837156	-	SOST	5058	SOST_1	1	1	0.967611
chr17	41855368	41857368	-	DUSP3	12880	DUSP3_1	0	0	0.556345
chr17	41909547	41911547	-	MPP3	32381	MPP3_1	0	1	0.526277
chr17	41984310	41986310	-	MPP2	32584	MPP2_1	1	0	0.673865
chr17	41984310	41986310	-	MPP2	32584	MPP2_3	0	1	0.526073
chr17	41984310	41986310	-	MPP2	32584	MPP2_6	0	0	0.526073
chr17	42018835	42020835	-	PPY	1666	PPY_1	1	1	1.052352
chr17	42080837	42082837	-	PYY	51737	PYY_1	0	0	0.510994
chr17	42091397	42093397	-	TMEM101	3842	MGC4251_1	0	0	0.595800
chr17	42143987	42145987	-	LSM12	32985	LSM12_1	0	1	0.525674
chr17	42143987	42145987	-	LSM12	32985	LSM12_2	0	1	0.525674
chr17	42200014	42202014	-	HDAC5	46894	HDAC5_2	0	0	0.514199
chr17	42200014	42202014	-	HDAC5	46894	HDAC5_1	0	0	0.514199
chr17	42263085	42265085	-	ASB16-AS1	10744	ASB16-AS1_1	0	1	0.562259
chr17	42274529	42276529	-	ATXN7L3	6357	ATXN7L3_2	0	1	0.579376
chr17	42274529	42276529	-	ATXN7L3	6357	ATXN7L3_1	0	0	0.579376
chr17	42296041	42298041	-	UBTF	14641	UBTF_4	0	0	0.552166
chr17	42296041	42298041	-	UBTF	14641	UBTF_1	0	1	0.552166
chr17	42296041	42298041	-	UBTF	14641	UBTF_3	0	0	0.552166
chr17	42344502	42346502	-	SLC4A1	19745	SLC4A1_1	0	1	0.542411
chr17	42384799	42386799	-	RUNDC3A-AS1	8858	RUNDC3A-AS1_1	0	0	0.568555
chr17	42401238	42403238	-	SLC25A39	5246	SLC25A39_1	0	0	0.585641
chr17	42440235	42442235	-	FAM171A2	10135	FAM171A2_1	0	0	0.564163
chr17	42465969	42467969	-	ITGA2B	17421	ITGA2B_1	0	1	0.546495
chr17	42579970	42581970	-	GPATCH8	108326	GPATCH8_1	0	0	0.486892
chr17	42766165	42768165	-	CCDC43	12361	CCDC43_1	0	0	0.557687
chr17	42906607	42908607	-	GJC1	31792	GJC1_1	0	0	0.526876
chr17	42906607	42908607	-	GJC1	31792	GJC1_2	0	0	0.526876
chr17	42975993	42977993	-	EFTUD2	49339	EFTUD2_1	0	1	0.512541
chr17	42975993	42977993	-	EFTUD2	49339	EFTUD2_2	0	1	0.512541
chr17	42991920	42993920	-	GFAP	5886	GFAP_1	1	1	0.956043
chr17	43024079	43026079	-	KIF18B	23001	KIF18B_1	0	0	0.537433
chr17	43044644	43046644	-	C1QL1	8584	C1QL1_1	0	0	0.569580
chr17	43137497	43139497	-	DCAKD	37792	DCAKD_3	0	0	0.521237
chr17	43137497	43139497	-	DCAKD	37792	DCAKD_2	1	0	0.662551
chr17	43208900	43210900	-	PLCD3	20893	PLCD3_1	0	0	0.540568
chr17	43338479	43340479	-	SPATA32	7720	SPATA32_1	0	0	0.573040
chr17	43393430	43395430	-	MAP3K14	53945	MAP3K14_1	0	0	0.509630
chr17	43509282	43511282	-	ARHGAP27	39015	ARHGAP27_1	0	0	0.520199
chr17	43567146	43569146	-	PLEKHM1	54881	PLEKHM1_1	0	0	0.509069
chr17	43971879	43973879	-	MAPT-AS1	52158	MAPT-AS1_1	0	0	0.510729
chr17	44269272	44271272	-	KANSL1	162991	KANSL1_2	0	0	0.473567
chr17	44269272	44271272	-	KANSL1	162991	KANSL1_3	0	0	0.473567
chr17	44269272	44271272	-	KANSL1	162991	KANSL1_4	0	0	0.473567
chr17	44656088	44658088	-	ARL17A	280589	ARL17A_1	0	0	0.455850
chr17	44438134	44440134	-	ARL17B	22371	ARL17B_1	0	0	0.538339
chr17	44895126	44897126	-	WNT3	56255	WNT3_1	0	1	0.508263
chr17	45055614	45057614	-	RPRML	1093	RPRML_1	0	1	0.636800
chr17	45265678	45267678	-	CDC27	71616	CDC27_1	0	0	0.500389
chr17	45898147	45900147	-	OSBPL7	14415	OSBPL7_1	0	1	0.552673
chr17	45907907	45909907	-	MRPL10	8270	MRPL10_1	0	0	0.570795
chr17	45917699	45919699	-	SCRN2	3653	SCRN2_2	0	0	0.597445
chr17	45917699	45919699	-	SCRN2	3653	SCRN2_1	0	1	0.597445
chr17	45932240	45934240	-	SP6	10961	SP6_2	1	1	0.908598
chr17	45932240	45934240	-	SP6	10961	SP6_3	0	0	0.561607
chr17	46017770	46019770	-	SP2-AS1	43019	SP2-AS1_1	0	0	0.517012
chr17	46034243	46036243	-	PRR15L	5910	PRR15L_1	0	1	0.581754
chr17	46114168	46116168	-	COPZ2	11636	COPZ2_1	0	1	0.559658
chr17	46177560	46179560	-	CBX1	31147	CBX1_3	0	1	0.527544
chr17	46177560	46179560	-	CBX1	31147	CBX1_2	0	0	0.527544
chr17	46177560	46179560	-	CBX1	31147	CBX1_1	0	1	0.527544
chr17	46506594	46508594	-	SKAP1	296793	SKAP1_1	0	0	0.454019
chr17	46607272	46609272	-	HOXB1	1466	HOXB1_1	0	0	0.627223
chr17	46621393	46623393	-	HOXB2	2375	HOXB2_1	0	0	0.611488
chr17	46650810	46652810	-	HOXB3	25579	HOXB3_2	0	0	0.533968
chr17	46654743	46656743	-	HOXB4	2875	HOXB4_1	0	0	0.605256
chr17	46670103	46672103	-	HOXB5	2485	HOXB5_1	0	0	0.610011
chr17	46681334	46683334	-	HOXB6	9236	HOXB6_1	0	1	0.567192
chr17	46687383	46689383	-	HOXB7	3789	HOXB7_1	0	0	0.596253
chr17	46691301	46693301	-	HOXB8	2594	HOXB8_1	0	0	0.608611
chr17	46702835	46704835	-	HOXB9	5317	HOXB9_1	0	1	0.585202
chr17	46798882	46800882	-	PRAC1	801	PRAC1_1	0	0	0.646937
chr17	46805111	46807111	-	HOXB13	3985	HOXB13_1	0	0	0.594608
chr17	46870686	46872686	-	TTLL6	32094	TTLL6_1	0	0	0.526568
chr17	47021204	47023204	-	SNF8	14746	SNF8_1	0	0	0.551933
chr17	47044955	47046955	-	GIP	10038	GIP_1	1	1	0.915311
chr17	47285762	47287762	-	GNGT2	3167	GNGT2_2	0	0	0.602101
chr17	47307128	47309128	-	PHOSPHO1	7397	PHOSPHO1_2	0	0	0.574434
chr17	47307128	47309128	-	PHOSPHO1	7397	PHOSPHO1_1	0	0	0.574434
chr17	47438476	47440476	-	ZNF652	72909	ZNF652_1	0	0	0.499805
chr17	47438476	47440476	-	ZNF652	72909	ZNF652_3	0	0	0.499805
chr17	47491267	47493267	-	PHB	10858	PHB_1	0	1	0.561915
chr17	47754525	47756525	-	SPOP	79280	SPOP_1	0	0	0.497073
chr17	47784313	47786313	-	SLC35B1	7018	SLC35B1_2	0	0	0.576149
chr17	47784313	47786313	-	SLC35B1	7018	SLC35B1_1	0	1	0.576149
chr17	47840518	47842518	-	FAM117A	53832	FAM117A_1	1	0	0.635556
chr17	47924379	47926379	-	TAC4	9709	TAC4_1	0	1	0.565563
chr17	48071588	48073588	-	DLX3	5220	DLX3_1	1	1	0.965205
chr17	48132103	48134103	-	LOC284080	5391	PICART1_1	0	0	0.584752
chr17	48206246	48208246	-	SAMD14	18574	SAMD14_1	0	1	0.544405
chr17	48226878	48228878	-	PPP1R9B	16780	PPP1R9B_1	0	0	0.547718
chr17	48278000	48280000	-	COL1A1	17544	COL1A1_1	1	0	0.721107
chr17	48449562	48451562	-	MRPL27	5335	MRPL27_1	0	0	0.585092
chr17	48473914	48475914	-	LRRC59	16321	LRRC59_1	0	1	0.548623
chr17	48545227	48547227	-	CHAD	4375	CHAD_1	1	0	0.827080
chr17	48638469	48640469	-	CACNA1G-AS1	5902	CACNA1G-AS1_1	0	0	0.581798
chr17	48784270	48786270	-	ANKRD40	14720	ANKRD40_1	0	0	0.551990
chr17	48942715	48944715	-	TOB1	4129	TOB1_1	1	1	0.983096
chr17	49197226	49199226	-	SPAG9	158692	SPAG9_3	0	0	0.474438
chr17	49197226	49199226	-	SPAG9	158692	SPAG9_1	0	1	0.474438
chr17	49336427	49338427	-	MBTD1	82642	MBTD1_1	0	0	0.495718
chr17	50235132	50237132	-	CA10	528459	CA10_3	0	0	0.435202
chr17	50235132	50237132	-	CA10	528459	CA10_1	0	0	0.435202
chr17	53045146	53047146	-	COX11	7580	COX11_1	0	1	0.573637
chr17	53045146	53047146	-	COX11	7580	COX11_2	0	0	0.573637
chr17	53498341	53500341	-	MMD	29368	MMD_1	0	0	0.529463
chr17	53799225	53801225	-	TMEM100	3238	TMEM100_1	1	0	0.850044
chr17	54910256	54912256	-	C17orf67	41983	C17orf67_1	0	0	0.517807
chr17	54990409	54992409	-	TRIM25	26140	TRIM25_1	0	0	0.533260
chr17	55037411	55039411	-	COIL	22851	COIL_1	0	1	0.537646
chr17	55821690	55823690	-	CCDC182	849	CCDC182_1	1	0	0.952191
chr17	55926433	55928433	-	MRPS23	11147	MRPS23_1	0	0	0.561058
chr17	56031684	56033684	-	CUEDC1	94081	CUEDC1_1	0	0	0.491490
chr17	56064615	56066615	-	VEZF1	16706	VEZF1_1	0	0	0.547862
chr17	56083707	56085707	-	SRSF1	6428	SFRS1_1	1	0	0.797721
chr17	56295666	56297666	-	MKS1	13870	MKS1_1	0	1	0.553930
chr17	56357296	56359296	-	MPO	11080	MPO_1	1	0	0.756174
chr17	56405152	56407152	-	TSPOAP1	27565	BZRAP1_2	0	1	0.531529
chr17	56405152	56407152	-	TSPOAP1	27565	BZRAP1_1	0	1	0.531529
chr17	56428599	56430599	-	SUPT4H1	7064	SUPT4H1_1	0	0	0.575936
chr17	56493943	56495943	-	RNF43	65083	RNF43_1	0	0	0.503509
chr17	56564762	56566762	-	HSF5	68235	HSF5_1	0	0	0.501966
chr17	56594251	56596251	-	MTMR4	28359	MTMR4_2	0	1	0.530603
chr17	56594251	56596251	-	MTMR4	28359	MTMR4_1	0	1	0.530603
chr17	56605828	56607828	-	SEPT4	9218	SEPT4_1	0	0	0.567256
chr17	56620733	56622733	-	C17orf47	2786	C17orf47_1	0	1	0.606282
chr17	56768416	56770416	-	TEX14	135379	TEX14_2	0	1	0.479620
chr17	57183282	57185282	-	TRIM37	108722	TRIM37_1	0	0	0.486773
chr17	57183282	57185282	-	TRIM37	108722	TRIM37_2	0	0	0.486773
chr17	57231800	57233800	-	SKA2	45493	SKA2_1	0	1	0.515188
chr17	57603218	57605218	-	LINC01476	95989	LINC01476_1	0	0	0.490835
chr17	57969306	57971306	-	TUBD1	33466	TUBD1_2	0	1	0.525202
chr17	57969306	57971306	-	TUBD1	33466	TUBD1_1	0	1	0.525202
chr17	58041117	58043117	-	RNFT1	12395	RNFT1_1	0	0	0.557597
chr17	58155292	58157292	-	HEATR6	35741	HEATR6_1	0	0	0.523057
chr17	58468586	58470586	-	USP32	214896	USP32_1	0	1	0.464550
chr17	58602601	58604601	-	APPBP2	83092	APPBP2_1	0	1	0.495541
chr17	59475967	59477967	-	TBX2-AS1	6151	TBX2-AS1_2	0	1	0.580450
chr17	59475967	59477967	-	TBX2-AS1	6151	TBX2-AS1_1	0	0	0.580450
chr17	59667563	59669563	-	NACA2	770	NACA2_1	0	0	0.648225
chr17	59939920	59941920	-	BRIP1	184374	BRIP1_1	0	0	0.469546
chr17	60004377	60006377	-	INTS2	62650	INTS2_1	0	1	0.504751
chr17	60141643	60143643	-	MED13	122678	MED13_1	0	1	0.482834
chr17	60884742	60886742	-	MARCH10	107068	MARCH10_1	0	0	0.487273
chr17	61522722	61524722	-	CYB561	14058	CYB561_1	0	1	0.553491
chr17	61776519	61778519	-	LIMD2	4271	LIMD2_2	0	0	0.592347
chr17	61776519	61778519	-	LIMD2	4271	LIMD2_1	0	0	0.592347
chr17	61818330	61820330	-	STRADA	39139	STRADA_1	0	0	0.520095
chr17	61818330	61820330	-	STRADA	39139	STRADA_2	0	0	0.520095
chr17	61850088	61852088	-	CCDC47	28479	CCDC47_1	0	0	0.530465
