chr	start	end	length	read_count	class	promoter_gene	genic_gene	name
chr22	43781652	43782152	500	47	intergenic			chr22:43781652-43782152
chr22	44278864	44279364	500	95	genic		PNPLA5	chr22:44278864-44279364
chr22	44298926	44299426	500	46	intergenic			chr22:44298926-44299426
chr22	44319459	44319959	500	103	promoter	PNPLA3	PNPLA3	chr22:44319459-44319959
chr22	44341708	44342208	500	43	genic		PNPLA3	chr22:44341708-44342208
chr22	44350218	44350718	500	32	promoter	SAMM50		chr22:44350218-44350718
chr22	44351004	44351504	500	169	promoter	SAMM50	SAMM50	chr22:44351004-44351504
chr22	44351515	44352015	500	30	promoter	SAMM50	SAMM50	chr22:44351515-44352015
chr22	44365320	44365820	500	328	genic		SAMM50	chr22:44365320-44365820
chr22	44365988	44366488	500	70	genic		SAMM50	chr22:44365988-44366488
chr22	44381313	44381813	500	305	genic		SAMM50	chr22:44381313-44381813
chr22	44399454	44399954	500	21	intergenic			chr22:44399454-44399954
chr22	44400141	44400641	500	51	intergenic			chr22:44400141-44400641
chr22	44401401	44401901	500	81	intergenic			chr22:44401401-44401901
chr22	44411265	44412218	953	26	intergenic			chr22:44411265-44412218
chr22	44416741	44417241	500	27	intergenic			chr22:44416741-44417241
chr22	44417456	44417956	500	30	intergenic			chr22:44417456-44417956
chr22	44421418	44421918	500	127	genic		PARVB	chr22:44421418-44421918
chr22	44422650	44423150	500	129	genic		PARVB	chr22:44422650-44423150
chr22	44426679	44427179	500	60	genic		PARVB	chr22:44426679-44427179
chr22	44442384	44442884	500	500	genic		PARVB	chr22:44442384-44442884
chr22	44452540	44453040	500	14	genic		PARVB	chr22:44452540-44453040
chr22	44464653	44465153	500	25	genic		PARVB	chr22:44464653-44465153
chr22	44476912	44477412	500	22	genic		PARVB	chr22:44476912-44477412
chr22	44481554	44482054	500	20	genic		PARVB	chr22:44481554-44482054
chr22	44525383	44525883	500	27	genic		PARVB	chr22:44525383-44525883
chr22	44568111	44568611	500	40	intergenic			chr22:44568111-44568611
chr22	44588189	44588689	500	102	genic		PARVG	chr22:44588189-44588689
chr22	44845259	44845759	500	47	intergenic			chr22:44845259-44845759
chr22	44894060	44894560	500	128	promoter	LDOC1L		chr22:44894060-44894560
chr22	45016164	45016664	500	18	genic		LINC00229	chr22:45016164-45016664
chr22	45022052	45022552	500	26	promoter	LINC00229		chr22:45022052-45022552
chr22	45041028	45041528	500	20	intergenic			chr22:45041028-45041528
chr22	45065381	45065881	500	28	intergenic			chr22:45065381-45065881
chr22	45072497	45072997	500	372	promoter	PRR5	PRR5	chr22:45072497-45072997
chr22	45078473	45078973	500	51	genic		PRR5	chr22:45078473-45078973
chr22	45080536	45081036	500	267	genic		PRR5	chr22:45080536-45081036
chr22	45081234	45081734	500	141	genic		PRR5	chr22:45081234-45081734
chr22	45085044	45085544	500	107	genic		PRR5	chr22:45085044-45085544
chr22	45089194	45089694	500	30	genic		PRR5	chr22:45089194-45089694
chr22	45093202	45093702	500	32	genic		PRR5	chr22:45093202-45093702
chr22	45097191	45097691	500	59	promoter	PRR5-ARHGAP8	PRR5	chr22:45097191-45097691
chr22	45119650	45120150	500	64	genic		PRR5,PRR5-ARHGAP8	chr22:45119650-45120150
chr22	45134240	45134740	500	22	genic		PRR5-ARHGAP8	chr22:45134240-45134740
chr22	45135493	45135993	500	29	genic		PRR5-ARHGAP8	chr22:45135493-45135993
chr22	45143569	45144069	500	32	genic		PRR5-ARHGAP8	chr22:45143569-45144069
chr22	45196058	45196558	500	27	genic		ARHGAP8,PRR5-ARHGAP8	chr22:45196058-45196558
chr22	45197881	45198381	500	17	genic		ARHGAP8,PRR5-ARHGAP8	chr22:45197881-45198381
chr22	45204057	45204557	500	19	genic		ARHGAP8,PRR5-ARHGAP8	chr22:45204057-45204557
chr22	45216435	45216935	500	25	genic		ARHGAP8,PRR5-ARHGAP8	chr22:45216435-45216935
chr22	45223871	45224371	500	30	genic		ARHGAP8,PRR5-ARHGAP8	chr22:45223871-45224371
chr22	45265905	45266405	500	21	intergenic			chr22:45265905-45266405
chr22	45371327	45371827	500	51	genic		PHF21B	chr22:45371327-45371827
chr22	45403560	45404474	914	35	promoter	PHF21B	PHF21B	chr22:45403560-45404474
chr22	45460422	45460922	500	26	intergenic			chr22:45460422-45460922
chr22	45468072	45468572	500	20	intergenic			chr22:45468072-45468572
chr22	45492070	45492570	500	21	intergenic			chr22:45492070-45492570
chr22	45497720	45498220	500	29	intergenic			chr22:45497720-45498220
chr22	45535854	45536354	500	20	genic		NUP50-AS1	chr22:45535854-45536354
chr22	45555500	45556000	500	77	genic		NUP50-AS1	chr22:45555500-45556000
chr22	45559522	45560022	500	296	promoter	NUP50-AS1,NUP50	NUP50-AS1,NUP50	chr22:45559522-45560022
chr22	45565853	45566353	500	201	genic		NUP50	chr22:45565853-45566353
chr22	45588519	45589019	500	144	genic		KIAA0930	chr22:45588519-45589019
chr22	45612374	45612874	500	32	intergenic			chr22:45612374-45612874
chr22	45619230	45619730	500	48	intergenic			chr22:45619230-45619730
chr22	45635112	45635612	500	19	intergenic			chr22:45635112-45635612
chr22	45636624	45637392	768	38	intergenic			chr22:45636624-45637392
chr22	45645618	45646118	500	57	intergenic			chr22:45645618-45646118
chr22	45650982	45651482	500	20	intergenic			chr22:45650982-45651482
chr22	45659491	45659991	500	63	intergenic			chr22:45659491-45659991
chr22	45665075	45665575	500	28	intergenic			chr22:45665075-45665575
chr22	45667767	45668267	500	22	intergenic			chr22:45667767-45668267
chr22	45675599	45676099	500	56	intergenic			chr22:45675599-45676099
chr22	45676473	45676973	500	28	intergenic			chr22:45676473-45676973
chr22	45686435	45686935	500	35	genic		UPK3A	chr22:45686435-45686935
chr22	45697791	45698291	500	41	intergenic			chr22:45697791-45698291
chr22	45705355	45705855	500	271	promoter	FAM118A	FAM118A	chr22:45705355-45705855
chr22	45709821	45710321	500	202	genic		FAM118A	chr22:45709821-45710321
chr22	45710570	45711070	500	109	genic		FAM118A	chr22:45710570-45711070
chr22	45714077	45714577	500	53	genic		FAM118A	chr22:45714077-45714577
chr22	45737277	45737777	500	24	genic		FAM118A	chr22:45737277-45737777
chr22	45748654	45749154	500	22	genic		SMC1B	chr22:45748654-45749154
chr22	45831521	45832021	500	67	intergenic			chr22:45831521-45832021
chr22	45944920	45945420	500	49	genic		FBLN1	chr22:45944920-45945420
chr22	45949633	45950133	500	38	genic		FBLN1	chr22:45949633-45950133
chr22	45973786	45974286	500	30	intergenic			chr22:45973786-45974286
chr22	45993479	45993979	500	19	intergenic			chr22:45993479-45993979
chr22	45998609	45999109	500	145	intergenic			chr22:45998609-45999109
chr22	46014426	46014926	500	57	intergenic			chr22:46014426-46014926
chr22	46022253	46022753	500	25	intergenic			chr22:46022253-46022753
chr22	46025391	46025891	500	24	intergenic			chr22:46025391-46025891
chr22	46032622	46033122	500	30	intergenic			chr22:46032622-46033122
chr22	46034935	46035435	500	31	intergenic			chr22:46034935-46035435
chr22	46038839	46039339	500	66	intergenic			chr22:46038839-46039339
chr22	46053456	46053956	500	18	intergenic			chr22:46053456-46053956
chr22	46067514	46068014	500	64	promoter	ATXN10	ATXN10	chr22:46067514-46068014
chr22	46069579	46070079	500	43	genic		ATXN10	chr22:46069579-46070079
chr22	46080017	46080517	500	23	genic		ATXN10	chr22:46080017-46080517
chr22	46084296	46084796	500	19	genic		ATXN10	chr22:46084296-46084796
chr22	46085130	46085630	500	35	genic		ATXN10	chr22:46085130-46085630
chr22	46156535	46157035	500	64	genic		ATXN10	chr22:46156535-46157035
chr22	46259704	46260204	500	31	intergenic			chr22:46259704-46260204
chr22	46375044	46375544	500	39	intergenic			chr22:46375044-46375544
chr22	46402144	46402644	500	51	promoter	LOC730668	LOC730668	chr22:46402144-46402644
chr22	46409276	46409776	500	225	intergenic			chr22:46409276-46409776
chr22	46410919	46411419	500	55	intergenic			chr22:46410919-46411419
chr22	46431557	46432057	500	410	intergenic			chr22:46431557-46432057
chr22	46480749	46481249	500	37	promoter	MIRLET7BHG		chr22:46480749-46481249
chr22	46481548	46482048	500	123	promoter	MIRLET7BHG	MIRLET7BHG	chr22:46481548-46482048
chr22	46504982	46505482	500	21	genic		MIRLET7BHG	chr22:46504982-46505482
chr22	46512266	46512766	500	30	intergenic			chr22:46512266-46512766
chr22	46515926	46516426	500	19	intergenic			chr22:46515926-46516426
chr22	46518277	46518777	500	21	intergenic			chr22:46518277-46518777
chr22	46520499	46520999	500	18	intergenic			chr22:46520499-46520999
chr22	46527126	46527626	500	17	intergenic			chr22:46527126-46527626
chr22	46546041	46546541	500	28	promoter	PPARA	PPARA	chr22:46546041-46546541
chr22	46554108	46554608	500	18	genic		PPARA	chr22:46554108-46554608
chr22	46565623	46566123	500	20	genic		PPARA	chr22:46565623-46566123
chr22	46566957	46567457	500	56	genic		PPARA	chr22:46566957-46567457
chr22	46575716	46576216	500	55	genic		PPARA	chr22:46575716-46576216
chr22	46576222	46576722	500	165	genic		PPARA	chr22:46576222-46576722
chr22	46579663	46580163	500	25	genic		PPARA	chr22:46579663-46580163
chr22	46587037	46587537	500	33	genic		PPARA	chr22:46587037-46587537
chr22	46589751	46590251	500	343	genic		PPARA	chr22:46589751-46590251
chr22	46630837	46631337	500	228	genic		PPARA	chr22:46630837-46631337
chr22	46635518	46636018	500	87	genic		PPARA	chr22:46635518-46636018
chr22	46637161	46637661	500	57	genic		PPARA	chr22:46637161-46637661
chr22	46645977	46646477	500	196	promoter	CDPF1	CDPF1	chr22:46645977-46646477
chr22	46650086	46650586	500	74	intergenic			chr22:46650086-46650586
chr22	46652194	46652694	500	263	genic		PKDREJ	chr22:46652194-46652694
chr22	46663501	46664001	500	171	promoter	TTC38	TTC38	chr22:46663501-46664001
chr22	46692388	46692888	500	392	promoter	GTSE1,GTSE1-AS1	GTSE1,GTSE1-AS1	chr22:46692388-46692888
chr22	46703086	46703586	500	36	genic		GTSE1	chr22:46703086-46703586
chr22	46710032	46710532	500	29	genic		GTSE1	chr22:46710032-46710532
chr22	46730444	46730944	500	36	promoter	TRMU		chr22:46730444-46730944
chr22	46731383	46731883	500	121	promoter	TRMU	TRMU	chr22:46731383-46731883
chr22	46763496	46763996	500	19	genic		CELSR1	chr22:46763496-46763996
chr22	46786404	46786904	500	57	genic		CELSR1	chr22:46786404-46786904
chr22	46840308	46840808	500	16	genic		CELSR1	chr22:46840308-46840808
chr22	46851292	46851792	500	25	genic		CELSR1	chr22:46851292-46851792
chr22	46851957	46852457	500	245	genic		CELSR1	chr22:46851957-46852457
chr22	46858533	46859033	500	42	genic		CELSR1	chr22:46858533-46859033
chr22	46872428	46872928	500	16	genic		CELSR1	chr22:46872428-46872928
chr22	46887926	46888426	500	21	genic		CELSR1	chr22:46887926-46888426
chr22	46891186	46891686	500	53	genic		CELSR1	chr22:46891186-46891686
chr22	46895542	46896042	500	19	genic		CELSR1	chr22:46895542-46896042
chr22	46924010	46924510	500	64	genic		CELSR1	chr22:46924010-46924510
chr22	46934507	46935007	500	13	intergenic			chr22:46934507-46935007
chr22	46943723	46944223	500	22	intergenic			chr22:46943723-46944223
chr22	46957395	46957895	500	29	intergenic			chr22:46957395-46957895
chr22	46959505	46960005	500	80	intergenic			chr22:46959505-46960005
chr22	46971155	46971655	500	38	intergenic			chr22:46971155-46971655
chr22	46971777	46972277	500	22	intergenic			chr22:46971777-46972277
chr22	46974834	46975334	500	40	intergenic			chr22:46974834-46975334
chr22	46977221	46977721	500	19	intergenic			chr22:46977221-46977721
chr22	46988133	46988633	500	58	intergenic			chr22:46988133-46988633
chr22	46994824	46995324	500	47	intergenic			chr22:46994824-46995324
chr22	46999664	47000164	500	221	intergenic			chr22:46999664-47000164
chr22	47000197	47000697	500	509	intergenic			chr22:47000197-47000697
chr22	47015605	47016105	500	26	promoter	GRAMD4		chr22:47015605-47016105
chr22	47030015	47030515	500	43	genic		GRAMD4	chr22:47030015-47030515
chr22	47030964	47031464	500	95	genic		GRAMD4	chr22:47030964-47031464
chr22	47042650	47043150	500	33	genic		GRAMD4	chr22:47042650-47043150
chr22	47045301	47045801	500	239	genic		GRAMD4	chr22:47045301-47045801
chr22	47047941	47048441	500	107	genic		GRAMD4	chr22:47047941-47048441
chr22	47106660	47107160	500	55	genic		CERK	chr22:47106660-47107160
chr22	47130855	47131355	500	30	genic		CERK	chr22:47130855-47131355
chr22	47134068	47134568	500	32	promoter	CERK	CERK	chr22:47134068-47134568
chr22	47149937	47150437	500	233	intergenic			chr22:47149937-47150437
chr22	47154718	47155218	500	55	intergenic			chr22:47154718-47155218
chr22	47158259	47158759	500	235	promoter	TBC1D22A	TBC1D22A	chr22:47158259-47158759
chr22	47169681	47170181	500	170	genic		TBC1D22A	chr22:47169681-47170181
chr22	47194531	47195031	500	59	genic		TBC1D22A	chr22:47194531-47195031
chr22	47198964	47199464	500	59	genic		TBC1D22A	chr22:47198964-47199464
chr22	47212227	47212727	500	141	genic		TBC1D22A	chr22:47212227-47212727
chr22	47250096	47250596	500	30	genic		TBC1D22A	chr22:47250096-47250596
chr22	47261417	47261917	500	41	genic		TBC1D22A	chr22:47261417-47261917
chr22	47274421	47274921	500	36	genic		TBC1D22A	chr22:47274421-47274921
chr22	47291598	47292098	500	271	genic		TBC1D22A	chr22:47291598-47292098
chr22	47295278	47295778	500	25	genic		TBC1D22A	chr22:47295278-47295778
chr22	47330720	47331220	500	374	genic		TBC1D22A	chr22:47330720-47331220
chr22	47331505	47332005	500	134	genic		TBC1D22A	chr22:47331505-47332005
chr22	47485468	47485968	500	76	genic		TBC1D22A	chr22:47485468-47485968
chr22	47486769	47487488	719	485	genic		TBC1D22A	chr22:47486769-47487488
chr22	47503293	47504282	989	37	genic		TBC1D22A	chr22:47503293-47504282
chr22	47525447	47525947	500	79	genic		TBC1D22A	chr22:47525447-47525947
chr22	47551423	47551923	500	23	genic		TBC1D22A	chr22:47551423-47551923
chr22	47702946	47703446	500	39	intergenic			chr22:47702946-47703446
chr22	47724555	47725055	500	46	intergenic			chr22:47724555-47725055
chr22	47732914	47733414	500	30	intergenic			chr22:47732914-47733414
chr22	47847964	47848464	500	28	intergenic			chr22:47847964-47848464
chr22	47935301	47936142	841	23	intergenic			chr22:47935301-47936142
chr22	48022615	48023115	500	27	genic		LINC00898	chr22:48022615-48023115
chr22	48027250	48027750	500	174	promoter	LOC284930,LINC00898	LOC284930,LINC00898	chr22:48027250-48027750
chr22	48041024	48041524	500	74	genic		LOC284930	chr22:48041024-48041524
chr22	48059499	48059999	500	63	genic		LOC284930	chr22:48059499-48059999
chr22	48073782	48074282	500	281	genic		LOC284930	chr22:48073782-48074282
chr22	48093500	48094000	500	61	genic		LOC284930	chr22:48093500-48094000
chr22	48097502	48098002	500	20	genic		LOC284930	chr22:48097502-48098002
chr22	48109674	48110174	500	53	genic		LOC284930	chr22:48109674-48110174
chr22	48112537	48113037	500	72	genic		LOC284930	chr22:48112537-48113037
chr22	48170910	48171410	500	31	genic		LOC284930	chr22:48170910-48171410
chr22	48175177	48175677	500	233	genic		LOC284930	chr22:48175177-48175677
chr22	48233471	48233971	500	28	genic		LOC284930	chr22:48233471-48233971
chr22	48246606	48247106	500	20	genic		LOC284930	chr22:48246606-48247106
chr22	48485836	48486336	500	22	intergenic			chr22:48485836-48486336
chr22	48888155	48888655	500	24	intergenic			chr22:48888155-48888655
chr22	49599408	49599908	500	23	intergenic			chr22:49599408-49599908
chr22	49677919	49678419	500	24	intergenic			chr22:49677919-49678419
chr22	49701019	49701519	500	23	intergenic			chr22:49701019-49701519
chr22	49764934	49765434	500	66	intergenic			chr22:49764934-49765434
chr22	49768523	49769023	500	59	intergenic			chr22:49768523-49769023
chr22	49816218	49816718	500	21	genic		C22orf34	chr22:49816218-49816718
chr22	49822634	49823134	500	21	genic		C22orf34	chr22:49822634-49823134
chr22	49839183	49839683	500	50	genic		C22orf34	chr22:49839183-49839683
chr22	49844232	49844732	500	55	genic		C22orf34	chr22:49844232-49844732
chr22	49856534	49857034	500	43	genic		C22orf34	chr22:49856534-49857034
chr22	49874932	49875432	500	94	genic		C22orf34	chr22:49874932-49875432
chr22	49883872	49884372	500	18	genic		C22orf34	chr22:49883872-49884372
chr22	49893150	49893650	500	17	genic		C22orf34	chr22:49893150-49893650
chr22	49895839	49896339	500	36	genic		C22orf34	chr22:49895839-49896339
chr22	49897072	49897572	500	24	genic		C22orf34	chr22:49897072-49897572
chr22	49919412	49919912	500	26	genic		C22orf34	chr22:49919412-49919912
chr22	50050993	50051493	500	326	promoter	C22orf34	C22orf34	chr22:50050993-50051493
chr22	50098150	50098650	500	190	intergenic			chr22:50098150-50098650
chr22	50117698	50118198	500	31	intergenic			chr22:50117698-50118198
chr22	50118404	50118904	500	46	intergenic			chr22:50118404-50118904
chr22	50145577	50146077	500	45	intergenic			chr22:50145577-50146077
chr22	50153852	50154352	500	11	intergenic			chr22:50153852-50154352
chr22	50154380	50154880	500	14	intergenic			chr22:50154380-50154880
chr22	50160862	50161362	500	34	intergenic			chr22:50160862-50161362
chr22	50179587	50180087	500	113	genic		BRD1	chr22:50179587-50180087
chr22	50199923	50200423	500	44	genic		BRD1	chr22:50199923-50200423
chr22	50201732	50202232	500	536	genic		BRD1	chr22:50201732-50202232
chr22	50219666	50220166	500	25	genic		BRD1	chr22:50219666-50220166
chr22	50232411	50232911	500	76	intergenic			chr22:50232411-50232911
chr22	50241698	50242477	779	19	intergenic			chr22:50241698-50242477
chr22	50246978	50247478	500	220	promoter	ZBED4		chr22:50246978-50247478
chr22	50248811	50249311	500	27	genic		ZBED4	chr22:50248811-50249311
chr22	50265066	50265566	500	25	genic		ZBED4	chr22:50265066-50265566
chr22	50265904	50266404	500	100	genic		ZBED4	chr22:50265904-50266404
chr22	50266758	50267258	500	20	genic		ZBED4	chr22:50266758-50267258
chr22	50287977	50288477	500	23	intergenic			chr22:50287977-50288477
chr22	50311879	50312379	500	272	promoter	CRELD2,ALG12	CRELD2,ALG12	chr22:50311879-50312379
chr22	50324456	50324956	500	27	intergenic			chr22:50324456-50324956
chr22	50327750	50328250	500	74	intergenic			chr22:50327750-50328250
chr22	50329669	50330169	500	370	intergenic			chr22:50329669-50330169
chr22	50338908	50339408	500	115	intergenic			chr22:50338908-50339408
chr22	50353758	50354258	500	502	promoter	PIM3	PIM3	chr22:50353758-50354258
chr22	50355866	50356366	500	179	genic		PIM3	chr22:50355866-50356366
chr22	50360604	50361104	500	91	intergenic			chr22:50360604-50361104
chr22	50364362	50364862	500	262	intergenic			chr22:50364362-50364862
chr22	50414760	50415260	500	65	intergenic			chr22:50414760-50415260
chr22	50417995	50418495	500	58	intergenic			chr22:50417995-50418495
chr22	50430336	50430836	500	26	intergenic			chr22:50430336-50430836
chr22	50431670	50432170	500	22	intergenic			chr22:50431670-50432170
chr22	50437381	50437881	500	78	genic		IL17REL	chr22:50437381-50437881
chr22	50438127	50438627	500	24	genic		IL17REL	chr22:50438127-50438627
chr22	50440326	50440826	500	50	genic		IL17REL	chr22:50440326-50440826
chr22	50468665	50469165	500	41	intergenic			chr22:50468665-50469165
chr22	50500073	50500573	500	18	genic		MLC1	chr22:50500073-50500573
chr22	50517071	50517571	500	33	genic		MLC1	chr22:50517071-50517571
chr22	50524022	50524522	500	90	promoter	MLC1	MLC1	chr22:50524022-50524522
