chr	start	end	gene_name	strand	gene_id	effective_length	expected_count	TPM
chr11	106122133	106135632	LOC101928535	+	ENSG00000254811.5_2	1013.260000	0.000000	0.000000
chr11	107462470	107463949	LOC643923	+	ENSG00000268467.1	724.130000	0.000000	0.000000
chr11	110225838	110277632	LOC105369486	+	ENSG00000254416.5_2	389.660000	0.000000	0.000000
chr11	112130987	112132119	LOC100132686	+	ENSG00000268472.2_3	884.130000	0.000000	0.000000
chr11	112141471	112233257	LOC283140	+	ENSG00000250303.3_2	1327.240000	45.000000	0.460000
chr11	112352954	112412639	LOC101928823	+	ENSG00000254968.6_2	364.190000	0.000000	0.000000
chr11	115204295	115211158	LOC105369509	+	ENSG00000256972.1_2	82.380000	0.000000	0.000000
chr11	115267473	115268376	LOC105369507	+	ENSG00000256315.1_2	293.880000	0.000000	0.000000
chr11	116510138	116528969	LOC101929011	+	ENSG00000237937.5_2	228.250000	0.000000	0.000000
chr11	119600292	119610333	LOC102724301	+	ENSG00000254854.1_2	275.200000	0.000000	0.000000
chr11	124629029	124635816	LOC101929340	+	ENSG00000250073.2_2	687.970000	20.000000	0.390000
chr11	124670323	124704383	LOC100507283	+	ENSG00000245498.6_2	2544.130000	14.000000	0.070000
chr11	125365109	125369422	LOC403312	+	ENSG00000255537.1_2	3175.130000	0.000000	0.000000
chr11	126522672	126551998	LOC101929427	+	ENSG00000254607.2_2	155.780000	0.000000	0.000000
chr11	126936896	126971201	LOC101929473	+	ENSG00000255087.2_2	2089.130000	0.000000	0.000000
chr11	127140964	127206928	LOC101929497	+	ENSG00000273409.2_3	179.280000	0.000000	0.000000
chr11	128396036	128400278	LOC101929517	+	ENSG00000254588.1_2	1139.130000	0.000000	0.000000
chr11	133902166	133911236	LOC100128239	+	ENSG00000204241.7_2	903.440000	0.000000	0.000000
chr11	134306375	134375555	LOC283177	+	ENSG00000255545.7_2	2715.150000	46.000000	0.230000
chr11	134855245	134856693	LOC100507548	+	ENSG00000268936.1	1200.130000	0.000000	0.000000
chr11	3529209	3593217	LOC101927708	-	ENSG00000255367.2_3	586.340000	29.000000	0.670000
chr11	7458867	7487066	LOC100506258	-	ENSG00000251364.6_2	225.220000	6.000000	0.360000
chr11	7872297	7927502	LOC283299	-	ENSG00000254951.7_3	943.180000	0.000000	0.000000
chr11	9481102	9482245	LOC644656	-	ENSG00000268403.2_2	899.130000	414.000000	6.220000
chr11	9776316	9781080	LOC440028	-	ENSG00000245522.2_2	2063.130000	21.000000	0.140000
chr11	13942993	13946410	LOC101928132	-	ENSG00000254438.1_2	436.150000	0.000000	0.000000
chr11	17716813	17718486	LOC102723330	-	ENSG00000255335.1_2	308.190000	0.000000	0.000000
chr11	26307131	26309554	LOC105376599	-	ENSG00000254819.1_2	468.140000	0.000000	0.000000
chr11	32057524	32062864	LOC100506675	-	ENSG00000254584.1_2	368.700000	0.000000	0.000000
chr11	35154196	35159579	LOC100507144	-	ENSG00000255521.1_2	514.190000	0.000000	0.000000
chr11	38639878	38667906	LOC103312105	-	ENSG00000255175.5_2	205.240000	0.000000	0.000000
chr11	42023271	42107008	LOC101928591	-	ENSG00000255300.5_3	356.670000	0.000000	0.000000
chr11	42209292	42275240	LOC100507205	-	ENSG00000255109.5_2	237.220000	0.000000	0.000000
chr11	47292207	47293626	LOC101928943	-	ENSG00000256746.5_2	209.240000	0.000000	0.000000
chr11	48366899	48373999	OR4C45	-	ENSG00000197161.7_2	683.130000	0.000000	0.000000
chr11	50238998	50257633	LOC441601	-	ENSG00000255042.3_3	757.130000	639.000000	11.410000
chr11	58701115	58825925	LOC283194	-	ENSG00000255240.5_3	1177.140000	0.000000	0.000000
chr11	58901445	58910281	LOC101927204	-	ENSG00000245571.6_3	1535.630000	41.000000	0.360000
chr11	64947341	64949305	LOC728975	-	ENSG00000254614.2_2	1414.130000	938.000000	8.970000
chr11	66240960	66247720	LOC101928069	-	ENSG00000255517.6_2	551.110000	74.000000	1.810000
chr11	68914695	68939030	LOC338694	-	ENSG00000261070.1_2	742.130000	0.000000	0.000000
chr11	69902335	69911477	LOC101928443	-	ENSG00000248844.6_2	903.660000	0.000000	0.000000
chr11	71576554	71639493	LOC100133315	-	ENSG00000254469.7_3	428.420000	263.000000	8.300000
chr11	75469499	75479692	LOC283214	-	ENSG00000247867.2_2	1256.130000	0.000000	0.000000
chr11	75524558	75525842	LOC100506113	-	ENSG00000255507.5_2	435.150000	8.000000	0.250000
chr11	76493624	76494106	LOC101928837	-	ENSG00000255100.1_2	60.880000	0.000000	0.000000
chr11	78135028	78140882	LOC101928865	-	ENSG00000251323.2_2	1394.130000	30.000000	0.290000
chr11	80462243	80473846	LOC101928944	-	ENSG00000255178.1_2	1323.130000	0.000000	0.000000
chr11	87429245	87430303	LOC105369423	-	ENSG00000255183.1_3	431.150000	0.000000	0.000000
chr11	94278497	94473521	LOC105369438	-	ENSG00000255929.5_2	514.650000	0.000000	0.000000
chr11	100554891	100558686	LOC100128386	-	ENSG00000248027.1_2	1617.130000	3.000000	0.030000
chr11	104439216	104480030	LOC102723895	-	ENSG00000256422.5_2	344.510000	0.000000	0.000000
chr11	104772275	104788902	LOC643733	-	ENSG00000235505.7_2	747.790000	0.000000	0.000000
chr11	105983185	106002843	LOC105369473	-	ENSG00000254580.1_2	161.270000	0.000000	0.000000
chr11	111284966	111288911	LOC100132078	-	ENSG00000255428.1_3	2339.130000	0.000000	0.000000
chr11	112404944	112426525	LOC387810	-	ENSG00000255484.2_2	1819.130000	0.000000	0.000000
chr11	112830002	112834182	LOC101928847	-	ENSG00000247416.2_2	1002.150000	0.000000	0.000000
chr11	114231356	114250761	LOC101928940	-	ENSG00000256195.2_2	3589.130000	0.000000	0.000000
chr11	115602662	115605480	LOC101928985	-	ENSG00000279818.1_2	2553.130000	0.000000	0.000000
chr11	118390100	118401490	LOC101929089	-	ENSG00000255435.6_2	155.420000	0.000000	0.000000
chr11	120120467	120136641	LOC649133	-	ENSG00000259541.5_2	1101.150000	0.000000	0.000000
chr11	120738641	120765506	LOC101929227	-	ENSG00000250493.2_2	6066.130000	0.000000	0.000000
chr11	126211611	126225482	GSEC	-	ENSG00000280832.1_2	1533.270000	667.000000	5.880000
chr11	128551134	128556817	LOC101929538	-	ENSG00000245008.3_2	980.660000	0.000000	0.000000
chr11	130714087	130732005	LOC100507431	-	ENSG00000254842.6_2	1144.150000	0.000000	0.000000
chr11	130736143	130740142	LOC103611081	-	ENSG00000255455.2_2	3746.130000	300.000000	1.080000
chr11	131403750	131410761	LOC101929653	-	ENSG00000237654.5_2	1519.860000	0.000000	0.000000
chr11	133653565	133680271	LOC646522	-	ENSG00000255258.2_2	727.130000	0.000000	0.000000
chr12	73724	91263	LOC100288778	+	ENSG00000226210.3_2	1569.130000	1541.260000	13.280000
chr12	312810	314259	LOC101929384	+	ENSG00000256577.2_2	517.140000	0.000000	0.000000
chr12	740056	755044	LOC100049716	+	ENSG00000177406.4_2	1970.030000	363.000000	2.490000
chr12	7072407	7073610	MIR200CHG	+	ENSG00000257084.1_3	102.350000	0.000000	0.000000
chr12	8388010	8395160	LOC101927905	+	ENSG00000215241.3_2	547.130000	71.000000	1.750000
chr12	9436252	9466684	LOC642846	+	ENSG00000111788.10_2	2910.130000	1595.300000	7.410000
chr12	9520059	9550213	LOC101930452	+	ENSG00000260423.1_2	4140.130000	54.000000	0.180000
chr12	9800642	9811010	LOC374443	+	ENSG00000256594.7_2	2006.910000	380.000000	2.560000
chr12	10516367	10551105	LOC101928100	+	ENSG00000245648.1_2	2582.130000	145.000000	0.760000
chr12	10902832	10930050	LOC101928162	+	ENSG00000256888.5_3	224.230000	0.000000	0.000000
chr12	13132770	13137576	LOC100506314	+	ENSG00000247498.9_3	555.100000	171.950000	4.190000
chr12	20167618	20251802	LOC100506393	+	ENSG00000256287.1_2	183.250000	0.000000	0.000000
chr12	23328569	23344521	LOC101928441	+	ENSG00000256321.5_3	1381.130000	12.000000	0.120000
chr12	24376204	24390899	LOC101928471	+	ENSG00000256120.1_2	239.230000	0.000000	0.000000
chr12	30908007	30933673	LOC645485	+	ENSG00000246331.2_2	1304.130000	6.000000	0.060000
chr12	42157990	42159383	LOC101927038	+	ENSG00000257784.1_2	97.360000	0.000000	0.000000
chr12	43040384	43076618	LOC105369738	+	ENSG00000257164.5_2	324.180000	0.000000	0.000000
chr12	43086017	43110921	LOC105369739	+	ENSG00000257114.2_2	755.130000	0.000000	0.000000
chr12	46777458	47046362	LOC100288798	+	ENSG00000257261.5_3	271.990000	28.000000	1.390000
chr12	49182929	49184318	LOC100506125	+	ENSG00000257660.5_2	208.240000	0.000000	0.000000
chr12	50305735	50320122	LOC101927292	+	ENSG00000257771.5_2	900.160000	0.000000	0.000000
chr12	52242006	52246513	LOC105369971	+	ENSG00000259887.1_2	179.260000	0.000000	0.000000
chr12	53858251	53858841	PCBP2-OT1	+	ENSG00000257379.1_3	1323.130000	285.250000	2.910000
chr12	53907767	53911392	LOC100652999	+	ENSG00000257550.1_2	2049.130000	0.000000	0.000000
chr12	54495992	54496483	LOC100240734	+	ENSG00000249388.1_3	280.200000	0.000000	0.000000
chr12	54519854	54526626	LOC400043	+	ENSG00000250742.2_2	1121.130000	45.000000	0.540000
chr12	56109817	56118526	BLOC1S1-RDH5	+	ENSG00000258311.5_3	2483.310000	319.230000	1.740000
chr12	58481674	58487143	LOC105369785	+	ENSG00000257541.1_2	236.220000	0.000000	0.000000
chr12	58985483	59206450	LOC100506869	+	ENSG00000258231.5_2	683.660000	0.000000	0.000000
chr12	65277553	65371302	FLJ41278	+	ENSG00000255693.1_2	1803.660000	0.000000	0.000000
chr12	67913861	67960911	LOC100507175	+	ENSG00000203585.3_2	914.650000	0.000000	0.000000
chr12	73552969	73602097	LOC101928137	+	ENSG00000258123.1_2	1008.130000	0.000000	0.000000
chr12	81672967	81706201	LOC102724663	+	ENSG00000257467.5_2	567.340000	0.000000	0.000000
chr12	82347497	82386912	LOC101928449	+	ENSG00000257747.1_2	1124.130000	0.000000	0.000000
chr12	90687094	90694475	LOC105369893	+	ENSG00000258183.5_2	296.190000	0.000000	0.000000
chr12	92539860	92579560	LOC101928617	+	ENSG00000245904.3_3	1332.570000	14.980000	0.150000
chr12	93568141	93575608	LOC102724933	+	ENSG00000258171.1_2	1021.130000	0.000000	0.000000
chr12	96196874	96217092	LOC105369920	+	ENSG00000258292.1_2	145.290000	0.000000	0.000000
chr12	99487136	99498789	LOC101928937	+	ENSG00000258039.2_2	790.130000	0.000000	0.000000
chr12	103545619	103562086	LOC101929058	+	ENSG00000257860.5_2	308.730000	0.000000	0.000000
chr12	103941571	103953593	LOC101929084	+	ENSG00000257762.5_2	1638.140000	0.000000	0.000000
chr12	108130331	108153745	LOC101929162	+	ENSG00000258136.1_2	1432.130000	17.000000	0.160000
chr12	122501195	122506466	LOC100506691	+	ENSG00000256546.1_2	561.990000	552.000000	13.280000
chr12	123565930	123569291	LOC100507091	+	ENSG00000251497.2_2	862.480000	20.000000	0.310000
chr12	126580537	126588478	LOC101927464	+	ENSG00000256342.1_2	395.160000	0.000000	0.000000
chr12	126927026	126957331	LOC100128554	+	ENSG00000214043.7_2	1353.530000	0.000000	0.000000
chr12	128602761	128606497	LOC101927694	+	ENSG00000256659.1_2	1408.130000	0.000000	0.000000
chr12	129594234	129597843	LOC283352	+	ENSG00000249196.6_2	283.620000	1075.000000	51.230000
chr12	129693145	129697205	LOC101927735	+	ENSG00000256699.1_2	1320.130000	0.000000	0.000000
chr12	131832014	131852100	LOC338797	+	ENSG00000230294.4_3	1761.130000	0.000000	0.000000
chr12	132906435	132908161	LOC101928416	+	ENSG00000255916.1_2	228.220000	0.000000	0.000000
chr12	133464427	133465157	LOC101928530	+	ENSG00000236617.2_2	307.190000	3.000000	0.130000
chr12	246576	258332	LOC574538	-	ENSG00000249695.6_2	4665.130000	24.000000	0.070000
chr12	362607	366465	LOC102723544	-	ENSG00000255746.1_3	255.210000	0.000000	0.000000
chr12	4809582	4829268	LOC101929549	-	ENSG00000255474.1_2	1001.130000	3.000000	0.040000
chr12	5343161	5352317	LOC101929584	-	ENSG00000256115.5_2	324.470000	0.000000	0.000000
chr12	10089177	10096094	LOC100506159	-	ENSG00000225231.1_2	731.130000	0.000000	0.000000
chr12	10100735	10105936	LOC400002	-	ENSG00000231560.1_2	3708.130000	1.000000	0.000000
chr12	10167950	10183205	LOC102724020	-	ENSG00000256803.1_2	534.140000	0.000000	0.000000
chr12	29433348	29470781	LOC100506606	-	ENSG00000257176.2_2	1487.060000	69.000000	0.630000
chr12	32029902	32040137	LOC105369723	-	ENSG00000255760.1_2	604.130000	0.000000	0.000000
chr12	43009304	43040300	LOC101927058	-	ENSG00000257510.1_3	964.130000	0.000000	0.000000
chr12	46119502	46121704	LINC00938	-	ENSG00000273015.2_2	9482.130000	2983.000000	4.250000
chr12	49686413	49718359	LOC101927267	-	ENSG00000258334.1_2	3918.130000	1.000000	0.000000
chr12	50302665	50305646	LOC283332	-	ENSG00000258135.5_2	616.850000	0.000000	0.000000
chr12	50353234	50356707	LOC101927318	-	ENSG00000257588.1_3	441.510000	0.000000	0.000000
chr12	53436972	53448222	LOC283335	-	ENSG00000257337.6_2	1257.450000	587.930000	6.320000
chr12	54472622	54475607	LOC100240735	-	ENSG00000250654.7_2	477.140000	15.000000	0.420000
chr12	58325231	58329947	LOC100506844	-	ENSG00000257698.1_2	326.180000	2288.000000	94.820000
chr12	58959741	59175498	LOC101927653	-	ENSG00000257259.1_2	1008.160000	0.000000	0.000000
chr12	65893360	66036152	LOC100507065	-	ENSG00000250748.6_2	482.940000	25.000000	0.700000
chr12	65938017	65951091	LOC105369187	-	ENSG00000250748.6_2	482.940000	25.000000	0.700000
chr12	66249726	66275947	LOC100129940	-	ENSG00000197301.7_2	1566.630000	0.000000	0.000000
chr12	67471405	67490064	LOC102724421	-	ENSG00000257083.5_3	316.210000	0.000000	0.000000
chr12	68102826	68123255	LOC101927901	-	ENSG00000255970.1_2	2887.130000	0.000000	0.000000
chr12	68825621	68845264	LOC100507195	-	ENSG00000251301.6_3	240.820000	8.000000	0.450000
chr12	69068150	69080639	LOC100507250	-	ENSG00000247363.2_2	1485.130000	10.000000	0.090000
chr12	70107412	70132348	LOC101928002	-	ENSG00000247131.5_2	1372.640000	0.000000	0.000000
chr12	74526955	74686411	LOC100507377	-	ENSG00000251138.6_3	550.750000	1697.770000	41.670000
chr12	78720459	78753526	LOC105369860	-	ENSG00000258220.1_2	1016.130000	0.000000	0.000000
chr12	89404902	89413469	LOC728084	-	ENSG00000246363.2_2	2693.130000	3.000000	0.020000
chr12	94101566	94131599	LOC101928731	-	ENSG00000258274.1_2	1339.130000	9.000000	0.090000
chr12	94288740	94337382	LOC105369911	-	ENSG00000257283.1_2	292.190000	21.000000	0.970000
chr12	96189122	96252617	LOC105369921	-	ENSG00000258343.1_2	192.250000	0.000000	0.000000
chr12	98123825	98150295	LOC643711	-	ENSG00000257501.6_2	1033.550000	0.000000	0.000000
chr12	98879321	98897633	LOC643770	-	ENSG00000245017.2_2	1577.130000	7.000000	0.060000
chr12	105496249	105501420	LOC414300	-	ENSG00000257999.1_2	393.160000	11.000000	0.380000
chr12	106890187	107168609	LOC100287944	-	ENSG00000257545.4_3	321.680000	0.000000	0.000000
chr12	111389486	111395622	LOC105369980	-	ENSG00000258240.5_2	330.180000	57.000000	2.330000
chr12	117415244	117425142	LOC100506551	-	ENSG00000257279.1_2	3948.130000	53.540000	0.180000
chr12	119196558	119199484	LOC105370014	-	ENSG00000256750.1_2	128.950000	0.000000	0.000000
chr12	119256611	119271341	LOC105370016	-	ENSG00000255814.1_2	202.240000	0.000000	0.000000
chr12	119611870	119614289	LOC105370024	-	ENSG00000256884.1_2	329.180000	0.000000	0.000000
chr12	124065612	124068874	LOC101927415	-	ENSG00000247373.3_3	8031.130000	482.860000	0.810000
chr12	127354039	127359236	LOC440117	-	ENSG00000249873.6_2	683.830000	0.000000	0.000000
chr12	127399773	127544942	LOC101927592	-	ENSG00000249345.6_2	646.020000	30.000000	0.630000
chr12	127808699	127824617	LOC101927616	-	ENSG00000256362.1_2	604.130000	0.000000	0.000000
chr12	128115813	128121012	LOC101927637	-	ENSG00000256022.5_2	580.800000	0.000000	0.000000
chr12	128571527	128602686	LOC100996679	-	ENSG00000256551.1_2	425.660000	0.000000	0.000000
chr12	131475170	131478521	LACAT8	-	ENSG00000256151.1_2	789.130000	15.000000	0.260000
chr12	131780657	131782517	LOC107161159	-	ENSG00000248703.2_2	1067.130000	0.000000	0.000000
chr12	133609244	133613808	LOC101928597	-	ENSG00000246394.7_2	579.670000	0.000000	0.000000
chr13	41707063	41810822	LOC101929140	+	ENSG00000278390.4_2	302.200000	18.000000	0.810000
chr13	42999027	43060092	LOC105370177	+	ENSG00000283554.1_2	811.630000	0.000000	0.000000
chr13	52703030	52706859	LOC101929657	+	ENSG00000273523.1_2	3185.130000	11.000000	0.050000
chr13	52908429	52916018	LOC103191607	+	ENSG00000271564.1_2	604.130000	2.000000	0.040000
chr13	58739960	58783617	LOC101926897	+	ENSG00000277448.1_2	2505.130000	0.000000	0.000000
chr13	88795121	88888337	LOC105370306	+	ENSG00000231019.1_2	313.180000	0.000000	0.000000
chr13	21512702	21523567	LINC00367	-	ENSG00000233780.3_2	626.130000	0.000000	0.000000
chr13	64402972	64418258	LOC102723968	-	ENSG00000219926.10_3	1344.130000	0.000000	0.000000
chr13	74987093	74993252	LOC100288208	-	ENSG00000177596.1_2	2080.130000	0.000000	0.000000
chr13	100738284	100741197	LOC105370333	-	ENSG00000274605.1_2	665.130000	359.000000	7.300000
chr14	20006912	20010956	LOC100508046	+	ENSG00000276888.1_2	2288.130000	0.000000	0.000000
chr14	21056382	21075380	LOC254028	+	ENSG00000258573.5_2	610.570000	0.000000	0.000000
chr14	21387499	21388335	ECRP	+	ENSG00000136315.4_2	89.370000	0.000000	0.000000
chr14	23398817	23423901	LOC101926933	+	ENSG00000257285.5_2	339.960000	48.000000	1.910000
chr14	24030305	24037284	LOC102724814	+	ENSG00000258727.1_2	2995.130000	386.880000	1.750000
chr14	27278553	27289909	LOC102724890	+	ENSG00000257185.1_2	218.260000	0.000000	0.000000
chr14	31889963	31922089	LOC101927124	+	ENSG00000250365.6_2	831.880000	27.000000	0.440000
chr14	44976611	45007713	LOC105370473	+	ENSG00000258747.1_2	195.250000	0.000000	0.000000
chr14	51288514	51290226	LOC105370489	+	ENSG00000258843.1_2	144.290000	0.000000	0.000000
chr14	53620071	53624246	LOC101927620	+	ENSG00000258731.1_2	828.130000	0.000000	0.000000
chr14	56981048	57018027	LOC101927690	+	ENSG00000258803.1_3	1978.130000	0.000000	0.000000
chr14	65556635	65561029	LOC100506321	+	ENSG00000259118.5_2	365.920000	0.000000	0.000000
chr14	70653824	70699300	LOC646548	+	ENSG00000258422.5_2	319.850000	0.000000	0.000000
chr14	74254062	74270331	LOC100506476	+	ENSG00000259065.1_2	290.190000	5.000000	0.230000
chr14	77507391	77535846	LOC283575	+	ENSG00000246548.3_2	2676.130000	0.000000	0.000000
chr14	79666324	79667975	LOC105370586	+	ENSG00000258419.1_3	408.160000	0.000000	0.000000
chr14	85853618	85855109	LOC105370605	+	ENSG00000258814.1_2	263.200000	0.000000	0.000000
chr14	86401021	86596121	LOC101928767	+	ENSG00000258733.5_2	400.500000	0.000000	0.000000
chr14	91108972	91115232	LOC101928909	+	ENSG00000259163.1_2	989.130000	4.000000	0.050000
chr14	91163676	91165718	LOC105370622	+	ENSG00000258716.1_2	1706.130000	0.000000	0.000000
chr14	95795920	95801841	LOC101929080	+	ENSG00000258630.1_2	1453.130000	0.000000	0.000000
chr14	97925152	97930496	LOC101929241	+	ENSG00000246084.2_3	557.150000	0.000000	0.000000
chr14	101433988	101452987	SNHG24	+	ENSG00000225746.9_3	692.380000	8.000000	0.160000
chr14	101908412	101910651	LOC100507277	+	ENSG00000259082.1_2	268.200000	0.000000	0.000000
chr14	103550546	103556362	LOC107984640	+	ENSG00000283071.1_2	484.140000	0.000000	0.000000
chr14	105560483	105565833	LOC102723354	+	ENSG00000257556.1_2	313.270000	0.000000	0.000000
chr14	19407014	19410111	LOC642426	-	ENSG00000257504.1_2	1245.130000	0.000000	0.000000
chr14	19563121	19566680	LOC101929572	-	ENSG00000275563.1_2	1833.130000	0.000000	0.000000
chr14	21463995	21467322	LOC101929718	-	ENSG00000258471.1_2	1150.130000	7.640000	0.090000
chr14	27244700	27291326	LOC101927062	-	ENSG00000257845.1_2	249.210000	0.000000	0.000000
chr14	29252696	29254993	LOC105370424	-	ENSG00000257056.2_2	1407.130000	0.000000	0.000000
chr14	31345384	31359014	LOC100506071	-	ENSG00000258525.1_2	1743.130000	125.990000	0.980000
chr14	39734906	39736265	LOC100288846	-	ENSG00000258940.2_2	1111.130000	43.000000	0.520000
chr14	45368110	45381120	LOC101927418	-	ENSG00000258949.1_2	112.330000	0.000000	0.000000
chr14	52382862	52385289	LOC102723604	-	ENSG00000258928.1_2	281.200000	0.000000	0.000000
chr14	62022989	62037371	LOC101927780	-	ENSG00000250548.6_2	2538.680000	0.000000	0.000000
chr14	64980868	65007086	LOC102723809	-	ENSG00000259116.1_3	310.180000	0.000000	0.000000
chr14	65679610	65689065	LOC100128233	-	ENSG00000255002.1_2	1194.130000	0.000000	0.000000
chr14	73710725	73712709	LOC101928123	-	ENSG00000258376.2_2	2802.130000	8.000000	0.040000
chr14	74289261	74296838	LOC100506498	-	ENSG00000258586.1_2	926.130000	0.000000	0.000000
chr14	76041246	76045931	LOC102724153	-	ENSG00000224721.1_2	1911.130000	0.000000	0.000000
chr14	77248075	77253067	LOC100506603	-	ENSG00000258301.3_2	1400.740000	317.520000	3.060000
chr14	81908330	81916501	LOC100506700	-	ENSG00000258675.1_2	389.160000	0.000000	0.000000
chr14	88484948	88492656	LOC101928791	-	ENSG00000258826.5_2	198.740000	0.000000	0.000000
chr14	93372041	93373827	LOC101929002	-	ENSG00000258499.1_2	1136.130000	0.000000	0.000000
chr14	96967984	96968663	LOC730202	-	ENSG00000260806.1_2	1264.130000	234.000000	2.500000
chr14	98098983	98152995	LOC100129345	-	ENSG00000197176.7_2	829.130000	0.000000	0.000000
chr14	105127456	105131895	LOC101929634	-	ENSG00000260792.1_2	3568.130000	1.000000	0.000000
